k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
20,1.5,30,0.7,0.7042062415196744,0.19541297764998763,0.5720985425060614,9
20,2.25,20,0.7,0.7042062415196743,0.19538711018843538,0.5721014532652123,9
20,2.5,20,0.7,0.7042062415196743,0.19537943869858157,0.5721039162785423,9
20,2.0,20,0.7,0.7058646163123775,0.1953971131612743,0.5721054368136488,9
20,2.25,30,0.7,0.7042062415196744,0.19538994882338911,0.5721071932432954,9
20,2.75,20,0.7,0.7042062415196743,0.19537404770851233,0.5721127223009189,9
20,1.75,20,0.7,0.7058646163123775,0.1954095002329724,0.5721159771473584,9
20,3.0,20,0.7,0.7025478667269712,0.19537088784845003,0.5721277742611363,9
20,1.5,20,0.7,0.7058646163123775,0.19542432566635917,0.5721331913422387,9
20,2.5,30,0.7,0.7058646163123776,0.19539469038375418,0.5721457681771854,9
20,1.0,25,0.7,0.7058646163123775,0.19546151695257774,0.5721881449145191,9
20,1.0,30,0.7,0.7058646163123775,0.19546151695257774,0.5721881449145191,9
20,1.0,20,0.7,0.7058646163123775,0.19546151695257774,0.5721881449145191,9
20,1.0,15,0.7,0.7058646163123775,0.19546151695257774,0.5721881449145191,9
20,1.0,10,0.7,0.7058646163123775,0.19546151695257774,0.5721881449145191,9
20,2.75,30,0.7,0.7058646163123776,0.19540530937303166,0.5722012659184036,9
20,1.5,15,0.7,0.7058646163123775,0.19545606105333815,0.5722041983657329,9
20,1.5,10,0.7,0.7042062415196744,0.19546335816258356,0.5722042999647279,9
20,1.75,10,0.7,0.7058646163123775,0.19546526271021394,0.5722154160422169,9
20,1.75,15,0.7,0.7058646163123775,0.1954554711543158,0.5722181861500881,9
20,2.0,10,0.7,0.7058646163123775,0.19546781356044524,0.5722285418378528,9
20,2.0,15,0.7,0.7058646163123775,0.19545627654293415,0.5722360943523084,9
20,2.25,10,0.7,0.7058646163123775,0.19547100369239823,0.5722436662943629,9
20,2.25,15,0.7,0.7058646163123775,0.19545845550987867,0.5722578860611408,9
20,2.5,10,0.7,0.7058646163123775,0.19547482626534382,0.5722607790908372,9
20,3.0,30,0.7,0.7075229911050807,0.19542161952772846,0.5722731807447743,9
20,2.75,10,0.7,0.7042062415196743,0.1954792746196864,0.5722798706358626,9
20,2.5,15,0.7,0.7042062415196743,0.195461987021722,0.572283526961282,9
20,3.0,10,0.7,0.7042062415196743,0.1954843422778183,0.5723009320604037,9
20,2.75,15,0.7,0.7025478667269712,0.1954668507153093,0.5723129852887598,9
20,3.0,15,0.7,0.7025478667269712,0.19547302689049154,0.5723462317823581,9
15,3.0,25,0.6,0.704231368410473,0.19539384402410806,0.5724033599661107,9
15,2.75,25,0.6,0.7058897432031761,0.19540214272118156,0.5724102102134885,9
15,2.5,25,0.6,0.7058897432031761,0.1954124043502514,0.5724221157816749,9
15,2.25,25,0.6,0.7058897432031761,0.1954246751677583,0.5724391872065446,9
15,3.0,20,0.6,0.7058897432031761,0.1954112581463824,0.5724487507551838,9
15,2.75,20,0.6,0.7058897432031761,0.19541997634031782,0.5724568104480456,9
15,2.0,25,0.6,0.7058897432031761,0.19543900269099643,0.5724615396309096,9
15,2.5,20,0.6,0.7058897432031761,0.19542996436844315,0.5724680943813746,9
15,2.25,20,0.6,0.7058897432031761,0.1954412450472519,0.5724826487276489,9
15,1.75,25,0.6,0.7075481179958794,0.19545543569851623,0.5724892929207781,9
15,2.0,20,0.6,0.7058897432031761,0.19545384172902075,0.5725005215909926,9
15,1.75,20,0.6,0.7075481179958794,0.19546777830176415,0.5725217630431468,9
15,1.5,25,0.6,0.7075481179958794,0.19547402422718052,0.572522571779548,9
15,1.5,20,0.6,0.7075481179958794,0.19548307918790378,0.5725464251578194,9
15,1.75,30,0.6,0.7042313684104731,0.1954866270431779,0.572568631208979,9
15,1.5,30,0.6,0.7058897432031761,0.1954930624110432,0.5725706151767322,9
15,2.0,30,0.6,0.704231368410473,0.1954840264008778,0.5725768048822606,9
15,2.25,30,0.6,0.704231368410473,0.19548515584136697,0.5725948584712686,9
15,1.75,15,0.6,0.7075481179958794,0.1955030986230771,0.5725993872992342,9
15,1.5,15,0.6,0.7058897432031761,0.19550722275441348,0.572599622339526,9
15,2.0,15,0.6,0.7075481179958794,0.19549976280630676,0.5726011747047548,9
15,1.75,10,0.6,0.7058897432031761,0.195510969232116,0.5726012807769725,9
15,2.0,10,0.6,0.7075481179958794,0.19550941653935827,0.5726017293243509,9
15,1.5,10,0.6,0.7058897432031761,0.1955128944295053,0.572601877663194,9
15,2.25,10,0.6,0.7075481179958794,0.19550823344479634,0.5726032180379936,9
15,2.25,15,0.6,0.7058897432031761,0.19549720598815734,0.572604967946245,9
15,2.5,10,0.6,0.7058897432031761,0.19550741709856093,0.5726057418626996,9
15,1.0,25,0.6,0.704231368410473,0.19551787424469236,0.5726062298739057,9
15,1.0,15,0.6,0.704231368410473,0.19551787424469236,0.5726062298739057,9
15,1.0,30,0.6,0.704231368410473,0.19551787424469236,0.5726062298739057,9
15,1.0,10,0.6,0.704231368410473,0.19551787424469236,0.5726062298739057,9
15,1.0,20,0.6,0.704231368410473,0.19551787424469236,0.5726062298739057,9
15,2.75,10,0.6,0.7058897432031761,0.19550696470765855,0.5726092959540873,9
15,2.5,15,0.6,0.7058897432031761,0.19549541905746065,0.5726107511416321,9
15,3.0,10,0.6,0.7058897432031761,0.19550687353625115,0.5726138756772178,9
15,2.75,15,0.6,0.7058897432031761,0.1954943931080096,0.5726185091293351,9
15,2.5,30,0.6,0.704231368410473,0.1954899143174374,0.5726225263012403,9
15,3.0,15,0.6,0.7058897432031761,0.1954941194383713,0.5726282274602108,9
15,2.75,30,0.6,0.704231368410473,0.19549820430983259,0.5726595543118272,9
22,2.5,25,0.7,0.7042062415196744,0.19561317680046766,0.5726921890510468,9
22,2.25,25,0.7,0.7042062415196744,0.1956242874773665,0.5726959763195454,9
22,2.75,25,0.7,0.7042062415196744,0.19560592559551843,0.5726992550962282,9
15,3.0,30,0.6,0.704231368410473,0.19550993175539372,0.5727056996304973,9
22,2.0,25,0.7,0.7008894919342681,0.19563936896312012,0.5727108915200544,9
