k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
28,1.5,20,0.7,0.7892547842796599,0.15344154432255144,0.4682278919401432,9
28,2.0,15,0.7,0.7892547842796599,0.1534752874156254,0.46824123780659366,9
28,2.5,10,0.7,0.7892547842796599,0.15348477439773994,0.4682564452642195,9
28,2.25,10,0.7,0.7892547842796599,0.15348857791304205,0.46830052882093515,9
28,1.5,25,0.7,0.7892547842796599,0.15347178243471543,0.4683083742263936,9
28,1.75,15,0.7,0.7892547842796599,0.15348643960463268,0.46831795733966136,9
30,2.75,30,0.7,0.7926768275026981,0.1538118743247544,0.4683297630075416,9
28,2.0,10,0.7,0.7892547842796599,0.15349420069952288,0.4683483094533661,9
28,1.5,15,0.7,0.7892547842796599,0.15350009747878587,0.46839941498390963,9
28,1.75,10,0.7,0.7892547842796599,0.15350164884903603,0.46839980085419,9
